1 2 3
1 81 12
1 7 7
1 264 12
1 11 11
1 12 23
1 112 8
1 273 7
1 51 5
1 53 8
1 23 2
1 57 19
1 346 5
1 29 36
1 199 8
2 11 3
2 51 3
2 12 3
2 112 2
3 199 6
3 110 7
3 61 2
3 112 3
3 536 6
3 498 2
3 83 3
3 500 4
3 181 2
3 312 2
3 540 6
3 29 6
4 96 18
4 99 443
4 165 10
4 230 327
4 275 330
4 268 5
4 236 44
4 270 207
4 47 31
4 401 1445
4 403 79
4 439 94
4 216 256
4 25 550
4 26 952
4 348 159
4 30 1075
5 37 195
5 6 99
5 104 2
5 15 262
5 598 4
5 25 17
6 520 1
6 394 3
6 523 1
6 270 2
6 15 2464
6 16 44
6 17 136
6 153 197
6 25 476
6 26 17
6 30 1844
6 37 1004
6 8 139
6 52 688
6 60 980
6 458 1
6 191 144
6 453 2
6 455 1
6 74 15
6 598 26
6 471 1
6 102 1
6 401 3
6 104 8
6 113 1126
6 117 332
7 388 1
7 101 1
7 81 4
7 225 1
7 264 1
7 297 2
7 266 4
7 423 1
7 12 28
7 61 1
7 271 2
7 273 2
7 116 1
7 53 7
7 23 6
7 57 27
7 29 81
7 199 6
7 181 1
8 523 1
8 270 115
8 15 1842
8 16 23
8 153 270
8 25 334
8 26 125
8 30 1863
8 37 413
8 298 124
8 176 6
8 180 47
8 182 7
8 187 184
8 458 1
8 191 4
8 453 1
8 74 13
8 466 1
8 598 15
8 104 13
8 117 59
9 362 1
9 255 1
9 38 1
9 118 1
9 199 1
10 192 37
10 128 16
10 259 73
10 593 16
10 200 330
10 64 279
10 39 38
10 321 49
10 80 443
10 209 21
10 309 8
10 119 78
10 56 76
10 121 43
10 59 3
10 62 391
10 31 3
11 423 2
11 12 25
11 112 13
11 51 7
11 148 2
11 23 2
11 57 1
11 29 10
11 190 4
12 388 11
12 51 8
12 264 22
12 393 1
12 522 2
12 396 2
12 514 18
12 526 1
12 271 25
12 272 2
12 563 4
12 19 13
12 148 12
12 22 4
12 23 202
12 280 12
12 473 1
12 410 5
12 29 275
12 160 7
12 417 15
12 548 4
12 423 8
12 297 11
12 301 1
12 175 17
12 432 2
12 434 2
12 179 5
12 513 12
12 181 32
12 438 1
12 213 6
12 500 7
12 330 2
12 266 68
12 190 9
12 36 54
12 544 24
12 322 10
12 451 1
12 566 4
12 199 14
12 457 3
12 586 5
12 332 15
12 112 17
12 465 27
12 467 2
12 142 2
12 24 17
12 57 6
12 344 2
12 345 6
12 399 28
12 478 1
12 98 13
12 507 14
12 597 5
12 101 22
12 103 14
12 53 4
12 233 1
12 496 3
12 116 11
12 413 12
12 506 3
12 251 2
12 510 5
12 85 1
13 161 24
13 98 1
13 101 14
13 199 21
13 40 1
13 42 2
13 87 5
13 61 24
13 29 21
13 120 15
13 23 4
13 225 28
13 55 3
13 91 11
13 156 10
13 285 1
13 94 9
14 265 1394
14 394 82
14 268 1
14 18 13
14 275 48
14 277 233
14 25 1735
14 26 1898
14 30 3276
14 163 394
14 348 45
14 62 3009
14 200 4070
14 74 1
14 80 20
14 84 13
14 88 42
14 90 642
14 92 337
14 93 808
14 99 334
14 228 326
14 102 19
14 274 238
14 403 9
14 41 92
14 376 3
14 126 360
15 515 987
15 516 1080
15 135 9
15 265 38
15 394 6
15 523 125
15 268 588
15 141 3506
15 270 5384
15 139 17
15 16 774
15 17 1967
15 274 794
15 281 3998
15 152 2279
15 25 1072
15 26 22635
15 27 456
15 412 5014
15 541 2
15 30 49075
15 31 26
15 176 8507
15 418 3639
15 411 916
15 261 57
15 37 4868
15 422 567
15 296 211
15 298 354
15 427 5
15 429 73
15 302 1221
15 304 24
15 520 65
15 564 2196
15 414 8161
15 182 18029
15 215 889
15 568 9
15 185 181
15 186 283
15 187 638
15 60 1655
15 458 229
15 446 67
15 191 937
15 52 390
15 195 4
15 545 1915
15 200 919
15 201 50
15 74 52
15 62 1
15 401 9
15 466 1930
15 84 414
15 598 45
15 471 2
15 600 11
15 153 785
15 331 379
15 143 1014
15 570 1191
15 421 211
15 228 714
15 102 970
15 145 80
15 104 45
15 508 442
15 389 590
15 111 944
15 113 700
15 329 1370
15 117 539
15 504 847
15 250 31
15 252 511
15 509 521
15 382 123
15 383 173
16 520 16
16 17 32
16 458 14
16 113 4
16 466 5
16 117 164
16 30 34
17 515 430
17 516 87
17 389 29
17 523 3
17 268 376
17 270 927
17 145 512
17 153 377
17 152 308
17 281 1320
17 26 1412
17 411 647
17 412 1777
17 30 2131
17 418 762
17 27 44
17 37 187
17 176 520
17 564 242
17 414 836
17 182 1726
17 52 59
17 329 192
17 458 34
17 102 2
17 111 97
17 117 80
18 200 40
18 80 16
18 56 13
18 277 34
18 279 50
18 88 7
18 90 100
18 62 38
19 544 3
19 417 5
19 514 3
19 266 2
19 36 4
19 513 1
19 330 1
19 160 1
19 29 6
19 496 1
19 563 1
19 181 5
19 23 5
19 410 4
19 507 1
19 413 2
19 478 1
20 36 1
20 29 1
20 22 1
20 23 2
21 22 1
21 23 1
22 264 1
22 266 2
22 271 1
22 23 59
22 24 1
22 29 14
22 161 5
22 36 7
22 40 2
22 53 1
22 55 7
22 61 1
22 199 7
22 586 2
22 203 2
22 225 6
22 101 5
22 103 2
22 233 3
23 514 17
23 55 2
23 388 45
23 214 1
23 390 10
23 264 77
23 393 10
23 266 135
23 597 5
23 271 89
23 272 34
23 273 4
23 473 3
23 24 32
23 513 8
23 29 190
23 160 6
23 417 13
23 164 3
23 423 24
23 40 3
23 554 4
23 199 72
23 428 1
23 413 3
23 432 2
23 53 2
23 280 3
23 181 2
23 457 6
23 57 5
23 288 1
23 420 8
23 36 18
23 449 1
23 450 2
23 451 1
23 32 1
23 396 6
23 586 21
23 522 5
23 322 25
23 462 2
23 548 8
23 465 24
23 467 4
23 85 1
23 203 9
23 544 14
23 345 10
23 346 8
23 399 62
23 506 1
23 94 20
23 95 1
23 225 19
23 98 25
23 161 3
23 101 74
23 103 41
23 488 4
23 233 13
23 404 13
23 61 14
23 496 1
23 599 1
23 120 4
23 148 4
23 217 6
23 507 17
23 42 1
23 213 11
24 388 1
24 390 3
24 264 19
24 393 3
24 266 35
24 322 5
24 271 16
24 272 10
24 29 13
24 36 1
24 423 2
24 431 2
24 432 1
24 450 1
24 451 1
24 199 11
24 456 2
24 396 9
24 465 4
24 213 3
24 345 3
24 346 6
24 399 3
24 101 2
25 128 1
25 265 1
25 394 93
25 216 233
25 274 6
25 275 125
25 152 32
25 153 356
25 26 14133
25 27 246
25 541 1
25 30 4640
25 163 67
25 37 739
25 348 592
25 47 274
25 439 282
25 62 1420
25 200 1152
25 74 19
25 82 7
25 270 1811
25 598 9
25 600 1
25 92 77
25 93 123
25 96 567
25 97 241
25 99 344
25 230 16
25 102 7
25 401 1492
25 104 4
25 106 1
25 236 602
25 403 395
25 41 22
25 376 4
25 126 106
26 512 1173
26 515 2552
26 27 3869
26 541 2
26 30 39355
26 31 1
26 545 2638
26 37 1920
26 39 16
26 41 2
26 47 582
26 520 291
26 564 420
26 54 37
26 570 223
26 60 4037
26 62 4468
26 583 6
26 74 36
26 76 18
26 590 1
26 82 53
26 84 340
26 598 15
26 600 4
26 92 104
26 93 564
26 96 811
26 97 150
26 99 465
26 102 271
26 104 36
26 106 1
26 111 1503
26 113 114
26 123 1
26 126 66
26 128 4
26 139 106
26 141 130
26 516 1628
26 152 1898
26 153 734
26 163 42
26 182 12381
26 543 450
26 189 150
26 200 3884
26 201 115
26 215 3514
26 216 422
26 230 375
26 236 713
26 254 121
26 265 7912
26 268 12104
26 269 112
26 270 19368
26 274 168
26 275 1951
26 281 2452
26 284 23
26 329 705
26 337 855
26 341 4
26 348 950
26 367 131
26 376 2
26 389 15127
26 391 745
26 394 1397
26 395 31
26 397 1411
26 401 8321
26 403 1078
26 411 44
26 412 4
26 414 3988
26 418 3300
26 421 5548
26 422 8574
26 424 407
26 427 1991
26 429 443
26 430 468
26 433 1105
26 435 63
26 439 473
26 447 346
26 452 370
26 453 79
26 454 46
26 455 24
26 458 2233
26 463 21
26 466 424
26 471 1
26 475 72
26 489 6
26 504 155
26 508 1892
26 509 550
27 515 413
27 516 43
27 389 163
27 391 306
27 265 1308
27 394 107
27 215 463
27 268 1946
27 397 2935
27 270 3668
27 275 1289
27 281 153
27 152 10
27 284 383
27 30 706
27 418 343
27 37 11
27 422 198
27 424 20
27 427 22
27 430 5
27 433 80
27 435 350
27 414 496
27 182 611
27 60 418
27 395 5
27 452 264
27 453 325
27 454 125
27 455 25
27 458 298
27 463 5
27 466 32
27 342 459
27 471 318
27 475 161
27 421 190
27 99 5
27 229 7
27 401 3016
27 111 141
27 403 57
27 153 19
27 509 75
