1 2 3
2 26 2
2 11 5
2 102 2
3 100 1
3 36 1
3 139 1
3 142 1
3 46 1
3 57 1
3 26 1
4 67 335
4 261 1
4 103 399
4 266 56
4 387 23
4 47 286
4 56 96
4 259 55
4 52 269
4 22 1
4 24 101
4 90 2
4 143 82
4 58 94
4 37 118
5 8 9
5 35 16
5 27 170
5 6 35
5 23 64
6 256 3
6 259 114
6 260 9
6 8 21
6 307 3
6 458 2
6 191 3
6 14 214
6 221 2
6 35 103
6 212 3
6 78 2
6 214 3
6 23 88
6 216 3
6 27 541
6 265 3
6 42 1
6 222 3
6 229 3
7 320 1
7 167 1
7 11 4
7 172 2
7 141 3
7 46 2
7 17 2
7 243 1
7 53 1
7 26 6
8 214 10
8 229 5
8 265 9
8 42 6
8 191 10
8 14 363
8 221 10
8 304 9
8 307 1
8 212 4
8 78 4
8 278 7
8 23 16
8 216 2
8 27 373
8 458 1
8 390 5
9 267 2
9 36 12
9 264 2
9 73 1
9 107 2
9 77 3
9 79 2
9 40 2
9 50 4
9 57 3
9 248 2
9 185 1
9 26 1
9 60 14
9 218 5
9 190 13
9 255 3
10 64 2
10 391 1
10 42 1
10 78 1
10 304 1
10 212 1
10 158 1
10 280 1
10 94 1
10 191 1
11 257 19
11 262 2
11 264 1
11 393 18
11 524 2
11 141 14
11 142 3
11 271 10
11 400 6
11 17 9
11 403 1
11 20 112
11 21 2
11 406 1
11 154 4
11 283 8
11 284 3
11 26 301
11 543 8
11 32 1
11 48 19
11 34 11
11 291 12
11 36 7
11 134 6
11 166 3
11 167 36
11 40 2
11 426 1
11 172 38
11 50 4
11 321 4
11 176 10
11 178 5
11 243 3
11 308 5
11 181 2
11 54 8
11 313 5
11 314 1
11 316 3
11 53 37
11 190 2
11 447 10
11 320 2
11 288 2
11 323 22
11 396 26
11 460 7
11 77 3
11 462 2
11 57 11
11 100 5
11 102 19
11 489 2
11 106 2
11 46 12
11 241 2
11 42 1
11 244 8
11 318 7
11 374 4
11 170 4
11 126 5
11 255 4
13 24 2
14 256 3114
14 192 28
14 259 6529
14 260 51
14 261 4990
14 519 246
14 265 82
14 266 1014
14 395 1108
14 525 445
14 15 531
14 273 1890
14 146 488
14 276 121
14 22 174
14 23 12180
14 24 763
14 516 628
14 27 27106
14 28 947
14 544 2012
14 33 7
14 35 5135
14 292 61
14 168 2116
14 145 281
14 427 308
14 173 2270
14 221 3
14 222 23
14 394 1175
14 191 408
14 448 7195
14 322 227
14 327 78
14 331 83
14 461 1574
14 397 2179
14 209 3
14 548 38
14 463 510
14 557 15
14 94 2016
14 223 288
14 486 6558
14 401 516
14 490 13
14 495 96
14 319 208
15 448 771
15 256 1
15 35 64
15 261 121
15 486 35
15 273 152
15 266 165
15 397 463
15 401 99
15 259 299
15 23 276
15 27 218
15 28 51
15 394 144
15 94 404
15 490 13
16 24 1
16 163 1
16 94 1
17 134 1
17 393 2
17 524 2
17 141 1
17 400 2
17 20 1
17 26 5
17 283 3
17 543 6
17 291 3
17 167 3
17 42 3
17 172 3
17 314 3
17 447 4
17 320 3
17 396 4
17 102 1
17 489 1
17 243 2
17 244 2
19 88 1
19 159 1
20 257 107
20 258 1
20 262 53
20 263 4
20 264 3
20 57 74
20 524 5
20 130 3
20 142 13
20 271 6
20 400 14
20 403 9
20 302 8
20 406 14
20 154 7
20 26 206
20 543 5
20 32 2
20 34 17
20 36 6
20 134 6
20 167 8
20 172 6
20 429 1
20 430 9
20 48 5
20 50 9
20 53 3
20 438 10
20 439 5
20 313 42
20 186 2
20 316 2
20 190 26
20 447 13
20 374 60
20 54 38
20 328 2
20 396 11
20 77 50
20 333 1
20 210 1
20 470 8
20 185 5
20 88 1
20 207 18
20 102 19
20 488 3
20 489 11
20 46 8
20 492 11
20 493 30
20 241 10
20 318 4
20 246 4
20 248 2
20 383 4
20 253 1
20 255 32
21 257 1
21 388 1
21 263 2
21 396 1
21 255 1
22 256 235
22 259 225
22 261 262
22 390 1
22 265 6
22 266 278
22 146 39
22 23 477
22 24 17
22 27 237
22 157 1
22 158 1
22 214 10
22 35 133
22 304 7
22 222 28
22 58 1
22 191 10
22 458 2
22 78 4
22 212 1
22 213 4
22 86 1
22 216 1
22 89 8
22 90 39
22 221 7
22 94 7
22 223 229
22 229 6
22 113 5
22 117 8
23 256 7974
23 192 17
23 259 12849
23 261 7644
23 135 59
23 265 304
23 266 3210
23 395 4
23 525 2646
23 528 15
23 273 1954
23 146 445
23 404 1067
23 276 122
23 405 2592
23 407 206
23 24 3984
23 409 1580
23 410 10
23 27 10502
23 413 14
23 158 1
23 416 522
23 304 11
23 278 2
23 35 3219
23 390 12
23 42 9
23 173 61
23 307 11
23 432 62
23 433 1014
23 434 59
23 435 428
23 222 158
23 385 1385
23 440 1142
23 58 106
23 415 180
23 444 1
23 394 103
23 191 2169
23 448 3459
23 544 585
23 322 36
23 327 684
23 458 6
23 331 33
23 332 133
23 78 303
23 397 1160
23 208 1754
23 212 17
23 213 6
23 214 25
23 471 674
23 216 29
23 89 2
23 90 1
23 221 20
23 94 58
23 223 118
23 229 24
23 486 104
23 401 1402
23 490 1760
23 494 1266
23 495 99
23 113 6
23 382 41
23 375 4353
23 377 1193
23 250 75
23 379 194
23 380 8
23 319 339
23 254 103
24 256 3053
24 385 1251
24 259 5425
24 261 1881
24 266 3863
24 273 345
24 387 349
24 276 206
24 405 18
24 409 25
24 27 212
24 160 1
24 35 101
24 39 2
24 432 358
24 433 898
24 434 32
24 435 85
24 222 424
24 440 234
24 58 1
24 191 87
24 448 700
24 331 66
24 208 1637
24 82 1
24 214 1
24 471 30
24 216 1
24 89 15
24 90 4
24 94 10
24 96 2
24 356 254
24 230 863
24 404 15
24 494 958
24 319 251
24 118 4
24 375 685
24 377 1064
24 379 264
24 382 113
25 130 5
25 282 4
25 132 1
25 518 6
25 135 186
25 172 1
25 242 3
25 143 11
25 26 1
25 235 2
25 280 3
25 538 1
25 283 1
25 285 1
25 158 1
25 546 11
25 291 1
25 420 12
25 37 624
25 424 13
25 169 39
25 42 8
25 556 5
25 173 1
25 302 2
25 47 610
25 304 11
25 49 263
25 307 2
25 52 7
25 137 180
25 56 208
25 190 4
25 447 3
25 539 1
25 67 443
25 459 4
25 460 11
25 78 1
25 464 1
25 466 2
25 483 8
25 212 10
25 462 4
25 214 11
25 484 2
25 94 4
25 229 8
25 480 2
25 482 9
25 99 284
25 228 1
25 101 150
25 103 667
25 119 2
25 421 12
25 363 6
25 493 2
25 366 18
25 367 2
25 369 1
25 370 16
25 247 7
25 114 1
25 191 17
25 213 3
26 524 3
26 543 8
26 32 4
26 34 23
26 36 23
26 40 7
26 42 2
26 46 19
26 48 35
26 50 13
26 53 63
26 54 53
26 57 165
26 60 17
26 66 1
26 77 124
26 79 37
26 87 1
26 88 1
26 100 26
26 102 40
26 106 1
26 110 2
26 126 4
26 277 1
26 128 2
26 130 1
26 131 1
26 132 1
26 134 42
26 136 1
26 139 1
26 141 8
26 142 24
26 149 1
26 154 7
26 156 2
26 166 5
26 167 60
26 170 6
26 172 119
26 176 1
26 178 1
26 181 11
26 183 3
26 185 3
26 186 9
26 190 87
26 194 3
26 546 2
26 218 22
26 241 9
26 243 4
26 244 6
26 246 17
26 248 5
26 251 1
26 554 3
26 255 50
26 257 52
26 262 25
26 263 5
26 264 7
26 267 1
26 274 1
26 558 1
26 282 31
26 283 34
26 284 19
26 288 1
26 291 41
26 302 10
26 308 2
26 311 2
26 313 20
26 314 5
26 316 11
26 318 8
26 320 5
26 321 1
26 323 20
26 328 1
26 349 2
26 366 13
26 367 8
26 370 13
26 374 11
26 383 13
26 393 5
26 396 1
26 398 24
26 400 3
26 403 8
26 406 8
26 421 5
26 423 1
26 438 10
26 447 32
26 460 20
26 462 9
26 464 7
26 470 12
26 479 6
26 480 12
26 482 8
26 489 1
26 492 3
26 493 6
26 253 6
27 516 716
27 519 1162
27 525 578
27 28 1189
27 544 1411
27 33 237
27 35 1279
27 548 1380
27 37 595
27 42 12
27 557 27
27 47 2
27 49 185
27 52 47
27 55 448
27 56 159
27 58 3575
27 67 106
27 76 703
27 78 14524
27 82 1
27 94 2158
27 101 106
27 103 16
27 109 140
27 113 6
27 133 94
27 135 1169
27 145 1516
27 146 149
27 157 3
27 158 1
27 168 7355
27 171 10
27 173 17063
27 177 259
27 179 298
27 180 206
27 187 454
27 191 21746
27 192 2476
27 209 80
27 212 19
27 213 7
27 214 39
27 216 48
27 221 46
27 222 228
27 223 375
27 229 27
27 245 36
27 247 1107
27 250 594
27 254 546
27 256 4384
27 259 4383
27 260 356
27 261 1684
27 520 11
27 265 527
27 266 303
27 273 1092
27 285 838
27 287 676
27 292 969
27 294 78
27 296 377
27 304 410
27 307 17
27 319 237
27 332 47
27 352 499
27 365 745
27 368 2043
27 369 1051
27 371 117
27 375 50
27 390 17
27 394 579
27 395 1535
27 397 909
27 401 432
27 404 11
27 405 6
27 422 1429
27 427 185
27 432 4
27 448 10619
27 458 11
27 461 6520
27 463 3067
27 465 401
27 481 1246
27 485 346
27 486 4690
27 487 166
27 490 52
27 494 477
27 495 1628
28 516 67
28 519 269
28 395 472
28 397 93
28 544 2
28 37 116
28 422 158
28 168 118
28 173 213
28 58 269
28 191 36
28 448 2101
28 67 130
28 78 112
28 463 35
28 94 244
28 101 114
28 486 1017
28 368 24
28 247 145
32 257 2
32 54 4
32 57 3
33 259 206
33 256 169
33 145 166
34 257 17
34 100 2
34 102 12
34 142 9
34 181 3
34 246 1
34 57 11
34 313 9
34 154 6
35 256 668
35 259 1673
35 260 30
35 266 504
35 145 14
35 146 142
35 276 92
35 261 1951
35 319 34
35 327 4
35 331 5
35 209 1
35 216 3
35 222 41
35 223 207
36 257 3
36 130 7
36 262 23
36 264 15
36 57 59
36 139 2
36 131 5
36 46 5
36 406 7
36 325 3
36 134 7
36 40 2
36 42 21
36 172 4
36 302 22
36 48 4
36 50 24
36 181 1
36 438 3
36 185 8
36 186 10
36 316 1
36 190 69
36 53 2
36 193 1
36 66 11
36 374 3
36 73 11
36 77 37
36 79 1
36 313 2
36 267 1
36 218 20
36 54 15
36 349 3
36 102 6
36 104 4
36 60 10
36 107 3
36 366 15
36 111 4
36 241 7
36 370 1
36 403 5
36 372 12
36 246 4
36 248 33
36 251 1
36 124 2
36 253 4
36 255 16
37 132 4
37 99 349
37 101 675
37 103 4303
37 137 362
37 135 17
37 143 1898
37 47 3426
37 49 829
37 67 5511
37 52 1453
37 182 385
37 247 105
37 56 1651
37 58 1219
37 169 9
38 210 1
38 50 2
38 211 3
38 87 5
38 88 5
38 91 1
38 156 2
38 190 3
38 159 2
39 160 1
39 82 1
39 118 1
39 90 1
39 222 1
40 518 1
40 57 2
40 172 1
40 77 4
40 50 1
40 181 1
40 534 1
40 73 1
40 100 1
40 93 2
40 190 2
41 224 1
41 227 1
41 388 1
41 262 1
41 263 4
41 233 3
41 42 1
41 119 3
41 336 4
41 113 2
41 50 1
41 211 1
41 212 1
41 87 2
41 88 4
41 347 1
41 383 1
41 156 2
41 234 1
41 255 6
42 512 18
42 513 6
42 515 3
42 524 1
42 536 5
42 543 3
42 546 51
42 549 8
42 43 2
42 556 6
42 561 1
42 50 3
42 570 17
42 572 12
42 62 28
42 63 2
42 64 7
42 77 15
42 78 11
42 90 6
42 92 1
42 94 43
42 113 112
42 114 93
42 119 48
42 120 20
42 124 1
42 130 7
42 134 1
42 145 5
42 538 3
42 158 1
42 172 1
42 190 18
42 191 99
42 518 3
42 212 24
42 213 52
42 214 55
